IN,OUT,No,R2,MSE,MAE
14,6,4,0.9109205976828408,0.02719085027393772,0.10691965604171699
14,6,5,0.8579402207864534,0.04332428769855442,0.13544322025236705
14,6,6,0.7973195464398605,0.061756447641927024,0.16119264158679936
14,7,1,0.9967754672744239,0.000987430853680123,0.019963082921056544
14,7,2,0.9817952825844707,0.005569701118829498,0.04873206699711298
14,7,3,0.952393981015299,0.014551757744634177,0.07836584194474142
14,7,4,0.9109365486514108,0.02719944321405859,0.10691771105384379
14,7,5,0.8579461553739172,0.043343591115991176,0.1354647053603113
14,7,6,0.7973089149050367,0.061790491520232874,0.16125773438826388
14,7,7,0.7328760816102046,0.08136014534071487,0.1853687717674772
15,1,1,0.9967600655414833,0.0009872034487592666,0.020000392430930117
15,2,1,0.9967644372739594,0.0009867567807421611,0.019990685851840103
15,2,2,0.9817211062707546,0.005569553075859604,0.048792665724235615
15,3,1,0.9967680704180423,0.0009865233833298345,0.019981612223632518
15,3,2,0.981742461341973,0.005568042283796639,0.04875828825372502
15,3,3,0.9522935566878827,0.014536085827897229,0.07835618530734745
15,4,1,0.9967705644121466,0.0009866308624290469,0.0199816804730848
15,4,2,0.9817704662408598,0.0055644347639835015,0.04873050256756561
15,4,3,0.9523488412509611,0.0145322801586896,0.0783133521087007
15,4,4,0.9108514680349478,0.027163431647940387,0.10681135713138881
15,5,1,0.9967735719183848,0.000986576000574503,0.019970662466870816
15,5,2,0.9817865740269026,0.00556441758529378,0.04871991454231493
15,5,3,0.9524059297023291,0.014527749465399744,0.07827700134738759
15,5,4,0.9109678127151478,0.027152344722162512,0.10674257499635019
15,5,5,0.8576688696385728,0.04336809418760073,0.13544033544260978
15,6,1,0.9967757115235089,0.000986465360875228,0.019962435870762085
15,6,2,0.9817911643751867,0.005565904700187212,0.048716635735123484
15,6,3,0.9524090089966604,0.014534002867570386,0.07828747254495097
15,6,4,0.9109634099477721,0.027166920851343857,0.10678023915009674
15,6,5,0.8576584469698106,0.043392902659571624,0.13551684674292752
15,6,6,0.7968624637191104,0.061871282719995035,0.16136177916781225
15,7,1,0.9967795038234417,0.0009861947635604845,0.01995927729335942
15,7,2,0.9818238417219461,0.005560963501193422,0.04867589301229884
15,7,3,0.952457549396741,0.014532326762865679,0.07824694700867765
15,7,4,0.9110922076992733,0.02715190587557707,0.10671809113842246
15,7,5,0.8577870093434464,0.043392149889536616,0.13547923851561436
15,7,6,0.7970627919899979,0.061865522229588035,0.16135729798284784
15,7,7,0.7324797629272377,0.08148085540607253,0.18546026189847317
16,1,1,0.9967660938772082,0.0009853666233870175,0.0199741786035201
16,2,1,0.9967691559712137,0.0009853177091165494,0.019967231861683202
16,2,2,0.981782579702986,0.005550822207972303,0.04870204244111808
