IN,OUT,No,R2,MSE,MAE
19,6,1,-0.9891856980105123,0.5040430613501904,0.5550969387406067
19,6,2,-1.0326888649672306,0.5141097252089912,0.5619265681428134
19,6,3,-1.0286046928913937,0.5121735194724604,0.5603689912463443
19,6,4,-1.008905219438573,0.5063479004111925,0.5560571138053148
19,6,5,-1.0063666962167694,0.5048887660161769,0.5547977158008065
19,6,6,-1.0033542722759,0.5032877994163009,0.553427728376033
19,7,1,0.9816659461180661,0.004655011821888338,0.04764966443351716
19,7,2,0.9571207534816204,0.010865243353161963,0.07425630157946317
19,7,3,0.9114822908386508,0.022387988598444084,0.1093930300588275
19,7,4,0.8462680931311845,0.03881358062126358,0.14236009239193806
19,7,5,0.7680059990180571,0.05847447364292681,0.1737861537555764
19,7,6,0.6896424478334727,0.07809940318119676,0.20396654770625958
19,7,7,0.6023421797161185,0.09990061770951464,0.22701623984859393
19,8,1,0.978813123990017,0.005390124126278353,0.048964984119112334
19,8,2,0.9621360340083754,0.009613651756978384,0.07044948895068683
19,8,3,0.9160969948049421,0.021260321566405324,0.10513203974234278
19,8,4,0.839049425487333,0.04070778221942515,0.14492755443541772
19,8,5,0.7645372390006767,0.0594486404514015,0.17507665855595517
19,8,6,0.6780932347873605,0.08113713534933784,0.203071964482831
19,8,7,0.586643386649822,0.10401842835236601,0.2286286145736869
19,8,8,0.4623205431932641,0.1350772124294281,0.25814992097055206
20,1,1,0.9922196404879969,0.00195460187529149,0.0322026475363723
20,2,1,0.992490997215763,0.0018895903510032547,0.030143184223859778
20,2,2,0.9642467758521318,0.008982016686931832,0.0703209898642456
20,3,1,0.9890564230607248,0.0027583467614957563,0.03508169145755274
20,3,2,0.9598176367549376,0.01011162308099908,0.07205863171010812
20,3,3,0.9161578467774714,0.021063040809927942,0.1058440301401785
20,4,1,0.9867464434226766,0.0033462018211443153,0.03929927551158292
20,4,2,0.9580918492373549,0.01056301907300108,0.07584988960099498
20,4,3,0.9126658593983488,0.021977052630805346,0.10858052737773544
20,4,4,0.8468481509681616,0.03847520038889867,0.14301356053277284
20,5,1,0.9862001108636369,0.003490281928574727,0.043123525400142255
20,5,2,0.9627482829545128,0.009405155717344533,0.0717269178394403
20,5,3,0.9069187321396216,0.023461288313983388,0.11076730191641809
20,5,4,0.8388946304174952,0.040541089223852876,0.1454641032246336
20,5,5,0.7562538720435649,0.061234527538693725,0.17828753553288962
20,6,1,0.9835068293288319,0.004179231855920367,0.045083783617566736
20,6,2,0.9628921348268246,0.009385358820067656,0.06885199161437668
20,6,3,0.9161943710999688,0.021158890174976984,0.105054380810809
20,6,4,0.8463613710515439,0.03872487185425614,0.14180632755345857
20,6,5,0.7649966474131259,0.05913702261953431,0.17528132543155767
20,6,6,0.6711865293973467,0.08260536357857683,0.2065437217869998
20,7,1,0.9759794817735573,0.006098803736044244,0.04774540988202446
20,7,2,0.9543940893073449,0.011556157308078416,0.0740984504550386
20,7,3,0.8962387808315937,0.026243392578863402,0.11474995773271669
20,7,4,0.826262459882046,0.04386451815798114,0.149105220936068
20,7,5,0.7348112804972491,0.06684125763308887,0.18339493459732858
20,7,6,0.6373368835474376,0.09126174875738295,0.21502852338816864
20,7,7,0.49474720200316713,0.12693090402022245,0.2536360024673723
20,8,1,0.9728447512195015,0.006908529673647401,0.05831191741960111
20,8,2,0.9465779792691521,0.013563838071639269,0.08302099656300217
20,8,3,0.9043488231909667,0.024237210245777036,0.11417780171160925
20,8,4,0.8402993617244575,0.04039164708114996,0.1461769801605724
20,8,5,0.758046011468161,0.061087518081269575,0.1792745300929513
20,8,6,0.6377713517635133,0.09130033300156788,0.21786103862927342
20,8,7,0.5624936789545267,0.11009554084676701,0.23612904110131006
20,8,8,0.45878424152624697,0.13596561120576803,0.26264869106175603
21,1,1,0.9909761477298008,0.002266995315894315,0.03294054296404734
21,2,1,0.9929821643620885,0.0017659914222114249,0.03016421634531054
21,2,2,0.9681615986431406,0.00799852486281566,0.06575028537596081
21,3,1,0.9856255051893384,0.003623115314959557,0.041403421248222674
21,3,2,0.9526372207398561,0.011918526768232936,0.08122423155139158
21,3,3,0.8956688187278661,0.026210346996341956,0.11832378437304088
21,4,1,0.9723677990140375,0.006976461051945564,0.057491397125539516
21,4,2,0.9479996887934795,0.013106764891331581,0.08171530979527289
21,4,3,0.8970754931130549,0.025900264080818258,0.11385072995271589
21,4,4,0.8318276746899558,0.04224868297101573,0.14647310680594022
21,5,1,0.9766629043503816,0.005902441853438644,0.05242674771327935
21,5,2,0.9437343338674442,0.01420571703770398,0.08486457547628676
21,5,3,0.8839262444214794,0.02925658306888728,0.12493103538150373
21,5,4,0.7895970718952534,0.052946490258886696,0.16535902189474214
21,5,5,0.711131105408682,0.07257038472457539,0.19344309834017484
21,6,1,0.977615794427108,0.005671970954816721,0.048177952066958296
21,6,2,0.9555761721550823,0.011235719504199859,0.07360550318662423
21,6,3,0.8938189856571306,0.026808132707033402,0.11801273868135825
21,6,4,0.8216307370201306,0.04495826927712871,0.1520128908164026
21,6,5,0.7543976769627359,0.061804182676481946,0.17805964636777752
21,6,6,0.6767534251092937,0.08120683375725725,0.2038243018106222
21,7,1,0.9728448826920005,0.006894677680535359,0.05617177302753089
21,7,2,0.9490902952234409,0.012900094482720172,0.07982307082042675
21,7,3,0.8967254403429825,0.02612030616264766,0.11820237357024176
21,7,4,0.8303605274135303,0.04282985542748903,0.1497745216287567
21,7,5,0.7506114360348837,0.06285880216170163,0.1812735599321186
21,7,6,0.6558235031385886,0.08660971452516285,0.21242444029376265
21,7,7,0.5627291090968982,0.10985231492850969,0.23600815207749617
21,8,1,0.9579673663207675,0.010693464802394586,0.07890226707488399
21,8,2,0.9088851761540347,0.023134031615898304,0.11730943672768185
21,8,3,0.8725271216630175,0.03230056394450988,0.13140252026477384
21,8,4,0.7751855359025523,0.05686030181604242,0.17411855203745974
21,8,5,0.6975414536985688,0.07636345252308933,0.19893662930600808
21,8,6,0.5922835069016017,0.10276561992361385,0.23008602236164666
21,8,7,0.4749286724296984,0.13213068934374075,0.25986477633514493
21,8,8,0.3910687239315177,0.1529772772441818,0.27738177231867145
22,1,1,0.9906976089919765,0.002336970532136312,0.03608396005261328
22,2,1,0.991737711419458,0.002079149685730577,0.03407299340145441
22,2,2,0.9677855562487511,0.008092995197782697,0.06777792395151351
22,3,1,0.9853041026438922,0.0037041253608784738,0.04453746298909108
22,3,2,0.9608950022235941,0.009840511263281945,0.07212573593550486
22,3,3,0.9045032072401079,0.023990949251746493,0.11187110053965482
22,4,1,0.9844575545159826,0.0039240907963255895,0.04637171262263233
22,4,2,0.9549886980660292,0.011345173484794819,0.07878058959592257
22,4,3,0.9115808729420226,0.022250082219121246,0.10796594373072801
22,4,4,0.8391614157462461,0.040406281729863186,0.14403003339681766
22,5,1,0.9789539280132323,0.005322993829663246,0.0508539328359482
22,5,2,0.9554385204593554,0.011250693587177804,0.07658174248021092
22,5,3,0.9114895882918177,0.02230919642166757,0.10783448237123315
22,5,4,0.8469598056188845,0.03851154180223152,0.14291568487414674
22,5,5,0.7604679954253839,0.060175844652368776,0.17696929928220154
22,6,1,0.9797973131279949,0.0051191923150509825,0.05134741157498744
22,6,2,0.9520575864856886,0.012125643753204612,0.07962961673192867
22,6,3,0.8996534992909776,0.025335059420390132,0.11524403576401875
22,6,4,0.8266600459012071,0.04369062361231026,0.1502919236923547
22,6,5,0.7701143078485837,0.05784919758385153,0.1731418513482426
22,6,6,0.6496208899425786,0.08802313884398971,0.2120008472404619
22,7,1,0.9714777726185163,0.007241786595719823,0.0590058712763774
22,7,2,0.9463048087775179,0.013605913510554868,0.08145984279609449
22,7,3,0.891123442649564,0.027537169089592063,0.11784215238676193
22,7,4,0.8112928009390351,0.04764399423481913,0.15491229957069885
22,7,5,0.7246561738263642,0.0694008691525867,0.18695955887409393
22,7,6,0.6350370972240404,0.09184047461099204,0.2150596069016183
22,7,7,0.5353053187753851,0.11674178988237724,0.2413799409695548
22,8,1,0.9703339147977798,0.007547308131003916,0.05954709459108686
22,8,2,0.9551684972078002,0.011382707656180253,0.07684165796987029
22,8,3,0.9073832340673926,0.023468315843872885,0.11059967778285087
22,8,4,0.838952459481775,0.04073230695969956,0.14610778812351427
22,8,5,0.7579791399993776,0.061104401506433245,0.17886284447733708
22,8,6,0.6599932494358687,0.08569926674882841,0.2101450852839567
22,8,7,0.5810494342026858,0.10542610908865081,0.23304662582420535
22,8,8,0.4970086595707037,0.1263627748488673,0.25337010414535116
23,1,1,0.9894448104593545,0.0026517017932621793,0.037885964042608515
23,2,1,0.9906968653258132,0.002341071646867591,0.0341719591461795
23,2,2,0.9660106809653332,0.008538883919508867,0.0671477495233371
23,3,1,0.9903766021513725,0.002425593426869561,0.03354323242210381
23,3,2,0.9642022835208897,0.009008256034859085,0.06886933776329207
23,3,3,0.9148218483133044,0.02139867377128643,0.1069460884426827
23,4,1,0.9853656219211036,0.003694825784552345,0.03952681079993459
23,4,2,0.9566988608710504,0.01091412410660373,0.07352047376696635
23,4,3,0.9027186910103193,0.024480191056227407,0.11264316797490934
23,4,4,0.8291460950613808,0.04292235628426943,0.1487917708850995
23,5,1,0.9820919368779462,0.004529325451316818,0.049270770244287304
23,5,2,0.9558577504678177,0.011144848170544857,0.07725867570305511
23,5,3,0.9063071214982464,0.02361544579295893,0.11199267985872279
23,5,4,0.8396347747194295,0.040354836858329586,0.1450971147825182
23,5,5,0.7472448340552165,0.06349780117269892,0.1809980468934859
23,6,1,0.9772549414249602,0.005763408095191268,0.052315366497113686
23,6,2,0.9573721190611778,0.010781486794858188,0.07535503568727268
23,6,3,0.9126438199759337,0.022055318282255005,0.10849409074481176
23,6,4,0.8465312672456273,0.03868204923608103,0.14272126396793428
23,6,5,0.7661720761084296,0.05884123384640977,0.17585620997221063
23,6,6,0.6796765182474368,0.08047248680058361,0.2060447904423502
23,7,1,0.9604535516142624,0.010040833627673818,0.06408852031924592
23,7,2,0.9299654428850339,0.017746172518653267,0.09174140629829215
23,7,3,0.8851744880590782,0.029041784706131484,0.12200234004467742
23,7,4,0.8179083817772171,0.045973720409110456,0.1518234200423614
23,7,5,0.7411757438871849,0.06523708405458697,0.182385123503572
23,7,6,0.6601195333499603,0.08552864724255814,0.20877710138992814
23,7,7,0.5759640317390124,0.10652740371127023,0.2315470171698338
23,8,1,0.9524473740417729,0.01208274778210654,0.0841362445783883
23,8,2,0.9380726107859334,0.01570203952033749,0.09127833637279674
23,8,3,0.8615212144799573,0.03503693108117633,0.14106521290013463
23,8,4,0.8135179815086984,0.04708730732159013,0.1577320440325408
23,8,5,0.7286697287791217,0.06838580951614856,0.18797944788264712
23,8,6,0.6563732629912703,0.08646278763559585,0.20893103138407176
23,8,7,0.5797415976419185,0.10557509722171891,0.22846421627053295
23,8,8,0.5113617425658207,0.12253127024172952,0.2454554926290942
24,1,1,0.9934480705091387,0.0016459925341313778,0.028685804385009284
24,2,1,0.9917304892365651,0.002080967099773396,0.033513717412406746
24,2,2,0.9685445159375798,0.007902327397822194,0.06541942141287149
24,3,1,0.985898786763317,0.0035542342399012637,0.04059422227697987
24,3,2,0.9607913558499774,0.009866593180299423,0.07243860377953909
24,3,3,0.9075589011847012,0.023223289980320194,0.11112809789578414
24,4,1,0.9864403617117893,0.0034234800349139424,0.037855396828112745
24,4,2,0.9656001793952403,0.008670531973932352,0.06631432973710104
24,4,3,0.9168405800050812,0.02092651209922162,0.10434100658338458
24,4,4,0.8444531865951294,0.039076869482410743,0.1425161031230491
24,5,1,0.9874475644534918,0.0031747747039598856,0.039180940135515666
24,5,2,0.9582318129534375,0.010545454930960893,0.07376420993308626
24,5,3,0.9085957061770932,0.023038604219830297,0.10923301929151884
24,5,4,0.8376632709999469,0.040850952589318756,0.14478360436829957
24,5,5,0.7337318997532173,0.0668925551923083,0.1855842700178308
24,6,1,0.9837490589862211,0.004117852881507693,0.03787216963013574
24,6,2,0.9667916551012524,0.008399088205176831,0.06561238505094927
24,6,3,0.9077204988696731,0.023298337539443298,0.10941332372222859
24,6,4,0.8453238798902645,0.038986373226309816,0.14189933973544006
24,6,5,0.7518065157679817,0.062456231068550666,0.17788224241117803
24,6,6,0.6512197312630891,0.08762147382599894,0.20955107126205882
24,7,1,0.9647033004413401,0.008949677653804028,0.059790963844741786
24,7,2,0.9333416119424245,0.01686543783284083,0.08613806530784156
24,7,3,0.897983897143538,0.02575939292064902,0.11443273618550971
